"PID","ID_0","ISO","NAME_0","ID_1","NAME_1","ID_2","NAME_2","ID_3","NAME_3","NL_NAME_3","VARNAME_3","TYPE_3","ENGTYPE_3"
102841,221,"CHE","Switzerland",11,"Jura",69,"Les Franches-Montagnes",1239,"Montfavergier","","","Commune","Municipality"
102842,221,"CHE","Switzerland",11,"Jura",69,"Les Franches-Montagnes",1240,"Muriaux","","","Commune","Municipality"
102843,221,"CHE","Switzerland",11,"Jura",69,"Les Franches-Montagnes",1241,"Saignelégier","","","Commune","Municipality"
102844,221,"CHE","Switzerland",11,"Jura",69,"Les Franches-Montagnes",1242,"Saint-Brais","","","Commune","Municipality"
102845,221,"CHE","Switzerland",11,"Jura",69,"Les Franches-Montagnes",1243,"Soubey","","","Commune","Municipality"
102846,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1244,"Alle","","","Commune","Municipality"
102847,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1245,"Asuel","","","Commune","Municipality"
102848,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1246,"Beurnevésin","","","Commune","Municipality"
102849,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1247,"Boncourt","","","Commune","Municipality"
102850,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1248,"Bonfol","","","Commune","Municipality"
102851,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1249,"Bressaucourt","","","Commune","Municipality"
102852,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1250,"Buix","","","Commune","Municipality"
102853,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1251,"Bure","","","Commune","Municipality"
102854,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1252,"Charmoille","","","Commune","Municipality"
102855,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1253,"Chevenez","","","Commune","Municipality"
102856,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1254,"Coeuve","","","Commune","Municipality"
102857,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1255,"Cornol","","","Commune","Municipality"
102858,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1256,"Courchavon","","","Commune","Municipality"
102859,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1257,"Courgenay","","","Commune","Municipality"
102860,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1258,"Courtedoux","","","Commune","Municipality"
102861,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1259,"Courtemaîche","","","Commune","Municipality"
102862,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1260,"Damphreux","","","Commune","Municipality"
102863,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1261,"Damvant","","","Commune","Municipality"
102864,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1262,"Fahy","","","Commune","Municipality"
102865,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1263,"Fontenais","","","Commune","Municipality"
102866,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1264,"Fregiécourt","","","Commune","Municipality"
102867,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1265,"Grandfontaine","","","Commune","Municipality"
102868,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1266,"Lugnez","","","Commune","Municipality"
102869,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1267,"Miécourt","","","Commune","Municipality"
102870,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1268,"Montenol","","","Commune","Municipality"
102871,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1269,"Montignez","","","Commune","Municipality"
102872,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1270,"Montmelon","","","Commune","Municipality"
102873,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1271,"Ocourt","","","Commune","Municipality"
102874,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1272,"Pleujouse","","","Commune","Municipality"
102875,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1273,"Porrentruy","","","Commune","Municipality"
102876,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1274,"Réclère","","","Commune","Municipality"
102877,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1275,"Roche-d'Or","","","Commune","Municipality"
102878,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1276,"Rocourt","","","Commune","Municipality"
102879,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1277,"Saint-Ursanne","","","Commune","Municipality"
102880,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1278,"Seleute","","","Commune","Municipality"
102881,221,"CHE","Switzerland",11,"Jura",70,"Porrentruy",1279,"Vendlincourt","","","Commune","Municipality"
102882,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1280,"Doppleschwand","","","Commune","Municipality"
102883,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1281,"Entlebuch","","","Commune","Municipality"
102884,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1282,"Escholzmatt","","","Commune","Municipality"
102885,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1283,"Flühli","","","Commune","Municipality"
102886,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1284,"Hasle","","","Commune","Municipality"
102887,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1285,"Marbach","","","Commune","Municipality"
102888,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1286,"Romoos","","","Commune","Municipality"
102889,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1287,"Schüpfheim","","","Commune","Municipality"
102890,221,"CHE","Switzerland",12,"Lucerne",71,"Entlebuch",1288,"Werthenstein","","","Commune","Municipality"
102891,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1289,"Aesch","","","Commune","Municipality"
102892,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1290,"Altwis","","","Commune","Municipality"
102893,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1291,"Baldeggersee","","","Water body","Water body"
102894,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1292,"Ballwil","","","Commune","Municipality"
102895,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1293,"Emmen","","","Commune","Municipality"
102896,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1294,"Ermensee","","","Commune","Municipality"
102897,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1295,"Eschenbach","","","Commune","Municipality"
102898,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1296,"Gelfingen","","","Commune","Municipality"
102899,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1297,"Hämikon","","","Commune","Municipality"
102900,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1298,"Hitzkirch","","","Commune","Municipality"
102901,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1299,"Hochdorf","","","Commune","Municipality"
102902,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1300,"Hohenrain","","","Commune","Municipality"
102903,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1301,"Inwil","","","Commune","Municipality"
102904,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1302,"Mosen","","","Commune","Municipality"
102905,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1303,"Müswangen","","","Commune","Municipality"
102906,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1304,"Rain","","","Commune","Municipality"
102907,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1305,"Retschwil","","","Commune","Municipality"
102908,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1306,"Römerswil","","","Commune","Municipality"
102909,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1307,"Rothenburg","","","Commune","Municipality"
102910,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1308,"Schongau","","","Commune","Municipality"
102911,221,"CHE","Switzerland",12,"Lucerne",72,"Hochdorf",1309,"Sulz","","","Commune","Municipality"
102912,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1310,"Adligenswil","","","Commune","Municipality"
102913,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1311,"Buchrain","","","Commune","Municipality"
102914,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1312,"Dierikon","","","Commune","Municipality"
102915,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1313,"Ebikon","","","Commune","Municipality"
102916,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1314,"Gisikon","","","Commune","Municipality"
102917,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1315,"Greppen","","","Commune","Municipality"
102918,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1316,"Honau","","","Commune","Municipality"
102919,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1317,"Horw","","","Commune","Municipality"
102920,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1318,"Kriens","","","Commune","Municipality"
102921,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1319,"Littau","","","Commune","Municipality"
102922,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1320,"Lucerne","","","Commune","Municipality"
102923,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1321,"Malters","","","Commune","Municipality"
102924,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1322,"Meggen","","","Commune","Municipality"
102925,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1323,"Meierskappel","","","Commune","Municipality"
102926,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1324,"Root","","","Commune","Municipality"
102927,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1325,"Schiers","","","Commune","Municipality"
102928,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1326,"Schwarzenberg","","","Commune","Municipality"
102929,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1327,"Udligenswil","","","Commune","Municipality"
102930,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1328,"Vierwaldstattersee","","","Water body","Water body"
102931,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1329,"Vitznau","","","Commune","Municipality"
102932,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1330,"Weggis","","","Commune","Municipality"
102933,221,"CHE","Switzerland",12,"Lucerne",73,"Luzern",1331,"Zugersee","","","Water body","Water body"
102934,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1332,"Beromünster","","","Commune","Municipality"
102935,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1333,"Büron","","","Commune","Municipality"
102936,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1334,"Buttisholz","","","Commune","Municipality"
102937,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1335,"Eich","","","Commune","Municipality"
102938,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1336,"Geuensee","","","Commune","Municipality"
102939,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1337,"Grosswangen","","","Commune","Municipality"
102940,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1338,"Hildisrieden","","","Commune","Municipality"
102941,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1339,"Knutwil","","","Commune","Municipality"
102942,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1340,"Mauensee","","","Commune","Municipality"
102943,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1341,"Neudorf","","","Commune","Municipality"
102944,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1342,"Neuenkirch","","","Commune","Municipality"
102945,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1343,"Nottwil","","","Commune","Municipality"
102946,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1344,"Oberkirch","","","Commune","Municipality"
102947,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1345,"Pfeffikon","","","Commune","Municipality"
102948,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1346,"Rickenbach","","","Commune","Municipality"
102949,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1347,"Ruswil","","","Commune","Municipality"
102950,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1348,"Schenkon","","","Commune","Municipality"
102951,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1349,"Schlierbach","","","Commune","Municipality"
102952,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1350,"Sempach","","","Commune","Municipality"
102953,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1351,"Sempachersee","","","Commune","Municipality"
102954,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1352,"Sursee","","","Commune","Municipality"
102955,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1353,"Triengen","","","Commune","Municipality"
102956,221,"CHE","Switzerland",12,"Lucerne",74,"Sursee",1354,"Wolhusen","","","Commune","Municipality"
102957,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1355,"Alberswil","","","Commune","Municipality"
102958,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1356,"Altbüron","","","Commune","Municipality"
102959,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1357,"Altishofen","","","Commune","Municipality"
102960,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1358,"Dagmersellen","","","Commune","Municipality"
102961,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1359,"Ebersecken","","","Commune","Municipality"
102962,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1360,"Egolzwil","","","Commune","Municipality"
102963,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1361,"Ettiswil","","","Commune","Municipality"
102964,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1362,"Fischbach","","","Commune","Municipality"
102965,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1363,"Gettnau","","","Commune","Municipality"
102966,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1364,"Grossdietwil","","","Commune","Municipality"
102967,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1365,"Hergiswil bei Willisau","","","Commune","Municipality"
102968,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1366,"Luthern","","","Commune","Municipality"
102969,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1367,"Menznau","","","Commune","Municipality"
102970,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1368,"Nebikon","","","Commune","Municipality"
102971,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1369,"Ohmstal","","","Commune","Municipality"
102972,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1370,"Pfaffnau","","","Commune","Municipality"
102973,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1371,"Reiden","","","Commune","Municipality"
102974,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1372,"Roggliswil","","","Commune","Municipality"
102975,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1373,"Schötz","","","Commune","Municipality"
102976,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1374,"Ufhusen","","","Commune","Municipality"
102977,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1375,"Wauwil","","","Commune","Municipality"
102978,221,"CHE","Switzerland",12,"Lucerne",75,"Willisau",1376,"Wikon","","","Commune","Municipality"
102979,221,"CHE","Switzerland",13,"Neuchâtel",77,"La Chaux-de-Fonds",1397,"Les Planchettes","","","Commune","Municipality"
102980,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1398,"Brot-Plamboz","","","Commune","Municipality"
102981,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1399,"La Brévine","","","Commune","Municipality"
102982,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1400,"La Chaux-du-Milieu","","","Commune","Municipality"
102983,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1401,"Le Cerneux-Péquignot","","","Commune","Municipality"
102984,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1402,"Le Locle","","","Commune","Municipality"
102985,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1403,"Les Brenets","","","Commune","Municipality"
102986,221,"CHE","Switzerland",13,"Neuchâtel",78,"Le Locle",1404,"Les Ponts-de-Martel","","","Commune","Municipality"
102987,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1405,"Cornaux","","","Commune","Municipality"
102988,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1406,"Cressier","","","Commune","Municipality"
102989,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1407,"Enges","","","Commune","Municipality"
102990,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1408,"Hauterive","","","Commune","Municipality"
102991,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1409,"Le Landeron","","","Commune","Municipality"
102992,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1410,"Lignières","","","Commune","Municipality"
102993,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1411,"Marin-Epagnier","","","Commune","Municipality"
102994,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1412,"Neuchâtel","","","Commune","Municipality"
102995,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1413,"Neuenburger-see","","","Water body","Water body"
102996,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1414,"Saint-Blaise","","","Commune","Municipality"
102997,221,"CHE","Switzerland",13,"Neuchâtel",79,"Neuchâtel",1415,"Thielle-Wavre","","","Commune","Municipality"
102998,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1416,"Boudevilliers","","","Commune","Municipality"
102999,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1417,"Cernier","","","Commune","Municipality"
103000,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1418,"Chézard-Saint-Martin","","","Commune","Municipality"
103001,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1419,"Coffrane","","","Commune","Municipality"
103002,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1420,"Dombresson","","","Commune","Municipality"
103003,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1421,"Engollon","","","Commune","Municipality"
103004,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1422,"Fenin-Vilars-Saules","","","Commune","Municipality"
103005,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1423,"Fontainemelon","","","Commune","Municipality"
103006,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1424,"Fontaines","","","Commune","Municipality"
103007,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1425,"Le Pâquier","","","Commune","Municipality"
103008,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1426,"Les Geneveys-sur-Coffrane","","","Commune","Municipality"
103009,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1427,"Les Hauts-Geneveys","","","Commune","Municipality"
103010,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1428,"Montmollin","","","Commune","Municipality"
103011,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1429,"Savagnier","","","Commune","Municipality"
103012,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1430,"Unknown","","","Commune","Municipality"
103013,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1431,"Valangin","","","Commune","Municipality"
103014,221,"CHE","Switzerland",13,"Neuchâtel",80,"Val-de-Ruz",1432,"Villiers","","","Commune","Municipality"
103015,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1433,"Boveresse","","","Commune","Municipality"
103016,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1434,"Buttes","","","Commune","Municipality"
103017,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1435,"Couvet","","","Commune","Municipality"
103018,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1436,"Fleurier","","","Commune","Municipality"
103019,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1437,"La Côte-aux-Fées","","","Commune","Municipality"
103020,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1438,"Les Bayards","","","Commune","Municipality"
103021,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1439,"Les Verrières","","","Commune","Municipality"
103022,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1440,"Môtiers","","","Commune","Municipality"
103023,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1441,"Noiraigue","","","Commune","Municipality"
103024,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1442,"Saint-Sulpice","","","Commune","Municipality"
103025,221,"CHE","Switzerland",13,"Neuchâtel",81,"Val-de-Travers",1443,"Travers","","","Commune","Municipality"
103026,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1444,"Beckenried","","","Commune","Municipality"
103027,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1445,"Buochs","","","Commune","Municipality"
103028,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1446,"Dallenwil","","","Commune","Municipality"
103029,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1447,"Emmetten","","","Commune","Municipality"
103030,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1448,"Ennetbürgen","","","Commune","Municipality"
103031,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1449,"Ennetmoos","","","Commune","Municipality"
103032,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1450,"Hergiswil","","","Commune","Municipality"
103033,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1451,"Oberdorf","","","Commune","Municipality"
103034,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1452,"Stans","","","Commune","Municipality"
103035,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1453,"Stansstad","","","Water body","Water body"
103036,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1454,"Vierwaldstattersee","","","Water body","Water body"
103037,221,"CHE","Switzerland",14,"Nidwalden",82,"Nidwalden",1455,"Wolfenschiessen","","","Commune","Municipality"
103038,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1456,"Alpnach","","","Commune","Municipality"
103039,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1457,"Engelberg","","","Commune","Municipality"
103040,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1458,"Giswil","","","Commune","Municipality"
103041,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1459,"Kerns","","","Commune","Municipality"
103042,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1460,"Lungern","","","Commune","Municipality"
103043,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1461,"Sachseln","","","Commune","Municipality"
103044,221,"CHE","Switzerland",15,"Obwalden",83,"Obwalden",1462,"Samen","","","Commune","Municipality"
103045,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1463,"Altstätten","","","Commune","Municipality"
103046,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1464,"Au","","","Commune","Municipality"
103047,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1465,"Balgach","","","Commune","Municipality"
103048,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1466,"Berneck","","","Commune","Municipality"
103049,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1467,"Diepoldsau","","","Commune","Municipality"
103050,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1468,"Eichberg","","","Commune","Municipality"
103051,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1469,"Marbach","","","Commune","Municipality"
103052,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1470,"Oberriet","","","Commune","Municipality"
103053,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1471,"Rebstein","","","Commune","Municipality"
103054,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1472,"Rheineck","","","Commune","Municipality"
103055,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1473,"Ruthi","","","Commune","Municipality"
103056,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1474,"St. Margrethen","","","Commune","Municipality"
103057,221,"CHE","Switzerland",16,"Sankt Gallen",84,"Rheintal",1475,"Widnau","","","Commune","Municipality"
103058,221,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1476,"Berg","","","Commune","Municipality"
103059,221,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1477,"Goldach","","","Commune","Municipality"
103060,221,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1478,"Mörschwil","","","Commune","Municipality"
103061,221,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1479,"Rorschach","","","Commune","Municipality"
103062,221,"CHE","Switzerland",16,"Sankt Gallen",85,"Rorschach",1480,"Rorschacherberg","","","Commune","Municipality"
103063,221,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1500,"Vilters-Wangs","","","Commune","Municipality"
103064,221,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1501,"Waiensee","","","Commune","Municipality"
103065,221,"CHE","Switzerland",16,"Sankt Gallen",87,"Sarganserland",1502,"Walenstadt","","","Commune","Municipality"
103066,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1503,"Amden","","","Commune","Municipality"
103067,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1504,"Benken","","","Commune","Municipality"
103068,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1505,"Ernetschwil","","","Commune","Municipality"
103069,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1506,"Eschenbach","","","Commune","Municipality"
103070,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1507,"Goldingen","","","Commune","Municipality"
103071,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1508,"Gommiswald","","","Commune","Municipality"
103072,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1509,"Kaltbrunn","","","Commune","Municipality"
103073,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1510,"Rapperswil-Jona","","","Commune","Municipality"
103074,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1511,"Rieden","","","Commune","Municipality"
103075,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1512,"Schänis","","","Commune","Municipality"
103076,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1513,"Schmerikon","","","Commune","Municipality"
103077,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1514,"St. Gallenkappel","","","Commune","Municipality"
103078,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1515,"Uznach","","","Commune","Municipality"
103079,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1516,"Waiensee","","","Commune","Municipality"
103080,221,"CHE","Switzerland",16,"Sankt Gallen",88,"See-Gaster",1517,"Weesen","","","Commune","Municipality"
